Name,GEOID20,TAPERSONS,total_TAPERSONS
Aki Kurose,530330102001042,17,51211
Aki Kurose,530330102001043,9,51211
Aki Kurose,530330102001044,25,51211
Aki Kurose,530330102002000,0,51211
Aki Kurose,530330102002001,0,51211
Aki Kurose,530330102002002,68,51211
Aki Kurose,530330102002003,0,51211
Aki Kurose,530330102002004,0,51211
Aki Kurose,530330102002005,0,51211
Aki Kurose,530330102002006,0,51211
Aki Kurose,530330102002007,17,51211
Aki Kurose,530330102002008,44,51211
Aki Kurose,530330102002009,23,51211
Aki Kurose,530330102002010,25,51211
Aki Kurose,530330102002011,45,51211
Aki Kurose,530330102002012,69,51211
Aki Kurose,530330102002013,38,51211
Aki Kurose,530330102002014,57,51211
Aki Kurose,530330102002015,40,51211
Aki Kurose,530330102002016,61,51211
Aki Kurose,530330102002017,38,51211
Aki Kurose,530330102002018,42,51211
Aki Kurose,530330102002019,46,51211
Aki Kurose,530330102002020,90,51211
Aki Kurose,530330102002021,40,51211
Aki Kurose,530330102002022,66,51211
Aki Kurose,530330102002023,47,51211
Aki Kurose,530330102002024,14,51211
Aki Kurose,530330102002025,54,51211
Aki Kurose,530330102002026,36,51211
Aki Kurose,530330102002027,122,51211
Aki Kurose,530330102002028,0,51211
Aki Kurose,530330102002029,0,51211
Aki Kurose,530330102002030,0,51211
Aki Kurose,530330102003000,51,51211
Aki Kurose,530330102003001,61,51211
Aki Kurose,530330102003002,46,51211
Aki Kurose,530330102003003,40,51211
Aki Kurose,530330102003004,62,51211
Aki Kurose,530330102003005,64,51211
Aki Kurose,530330102003006,45,51211
Aki Kurose,530330102003007,67,51211
Aki Kurose,530330102003008,38,51211
Aki Kurose,530330102003009,71,51211
Aki Kurose,530330102003010,98,51211
Aki Kurose,530330102003011,126,51211
Aki Kurose,530330102003012,392,51211
Aki Kurose,530330102003013,48,51211
Aki Kurose,530330102004000,92,51211
Aki Kurose,530330102004001,36,51211
Aki Kurose,530330102004002,43,51211
Aki Kurose,530330102004003,46,51211
Aki Kurose,530330102004004,30,51211
Aki Kurose,530330102004005,31,51211
Aki Kurose,530330102004006,33,51211
Aki Kurose,530330102004007,52,51211
Aki Kurose,530330102004008,10,51211
Aki Kurose,530330102004009,49,51211
Aki Kurose,530330102004010,0,51211
Aki Kurose,530330102004011,19,51211
Aki Kurose,530330102004012,51,51211
Aki Kurose,530330102004013,46,51211
Aki Kurose,530330102004014,43,51211
Aki Kurose,530330102004015,33,51211
Aki Kurose,530330102004016,43,51211
Aki Kurose,530330102004017,52,51211
Aki Kurose,530330102004018,48,51211
Aki Kurose,530330102004019,41,51211
Aki Kurose,530330102004020,25,51211
Aki Kurose,530330102004021,30,51211
Aki Kurose,530330102004022,29,51211
Aki Kurose,530330102004023,29,51211
Aki Kurose,530330102004024,50,51211
Aki Kurose,530330102004025,18,51211
Aki Kurose,530330102004026,28,51211
Aki Kurose,530330102004027,19,51211
Aki Kurose,530330102004028,29,51211
Aki Kurose,530330102004029,55,51211
Aki Kurose,530330102004030,37,51211
Aki Kurose,530330102004031,23,51211
Aki Kurose,530330103011000,25,51211
Aki Kurose,530330103011001,34,51211
Aki Kurose,530330103011002,104,51211
Aki Kurose,530330103011003,38,51211
Aki Kurose,530330103011004,18,51211
Aki Kurose,530330103011005,33,51211
Aki Kurose,530330103011006,48,51211
Aki Kurose,530330103011007,24,51211
Aki Kurose,530330103011008,37,51211
Aki Kurose,530330103011009,86,51211
Aki Kurose,530330103011010,70,51211
Aki Kurose,530330103011011,126,51211
Aki Kurose,530330103011012,285,51211
Aki Kurose,530330103011013,82,51211
Aki Kurose,530330103011014,13,51211
Aki Kurose,530330103011015,83,51211
Aki Kurose,530330103011016,67,51211
Aki Kurose,530330103011017,49,51211
Aki Kurose,530330103012000,16,51211
Aki Kurose,530330103012001,52,51211
Aki Kurose,530330103012002,67,51211
Aki Kurose,530330103012003,80,51211
Aki Kurose,530330103012004,76,51211
Aki Kurose,530330103012005,26,51211
Aki Kurose,530330103012006,62,51211
Aki Kurose,530330103012007,48,51211
Aki Kurose,530330103012008,100,51211
Aki Kurose,530330103012009,88,51211
Aki Kurose,530330103012010,0,51211
Aki Kurose,530330103012011,83,51211
Aki Kurose,530330103012012,53,51211
Aki Kurose,530330103012013,169,51211
Aki Kurose,530330103012014,23,51211
Aki Kurose,530330103012015,78,51211
Aki Kurose,530330103012016,88,51211
Aki Kurose,530330103012017,53,51211
Aki Kurose,530330103012018,96,51211
Aki Kurose,530330103013000,93,51211
Aki Kurose,530330103013001,58,51211
Aki Kurose,530330103013002,59,51211
Aki Kurose,530330103013003,36,51211
Aki Kurose,530330103013004,53,51211
Aki Kurose,530330103013005,52,51211
Aki Kurose,530330103013006,37,51211
Aki Kurose,530330103013007,39,51211
Aki Kurose,530330103013008,55,51211
Aki Kurose,530330103013009,40,51211
Aki Kurose,530330103013010,50,51211
Aki Kurose,530330103013011,48,51211
Aki Kurose,530330103013012,77,51211
Aki Kurose,530330103013013,637,51211
Aki Kurose,530330103013014,48,51211
Aki Kurose,530330103013015,0,51211
Aki Kurose,530330103021000,318,51211
Aki Kurose,530330103021001,74,51211
Aki Kurose,530330103021002,769,51211
Aki Kurose,530330103021003,57,51211
Aki Kurose,530330103021004,0,51211
Aki Kurose,530330103021005,0,51211
Aki Kurose,530330103021006,14,51211
Aki Kurose,530330103021007,73,51211
Aki Kurose,530330103021008,0,51211
Aki Kurose,530330103021009,0,51211
Aki Kurose,530330103021010,28,51211
Aki Kurose,530330103021011,62,51211
Aki Kurose,530330103022000,71,51211
Aki Kurose,530330103022001,96,51211
Aki Kurose,530330103022002,245,51211
Aki Kurose,530330103022003,163,51211
Aki Kurose,530330103022004,36,51211
Aki Kurose,530330103022005,124,51211
Aki Kurose,530330103022006,84,51211
Aki Kurose,530330103022007,88,51211
Aki Kurose,530330103022008,121,51211
Aki Kurose,530330103022009,167,51211
Aki Kurose,530330103023000,29,51211
Aki Kurose,530330103023001,131,51211
Aki Kurose,530330103023002,46,51211
Aki Kurose,530330103023003,151,51211
Aki Kurose,530330103023004,84,51211
Aki Kurose,530330103023005,57,51211
Aki Kurose,530330103023006,50,51211
Aki Kurose,530330103023007,60,51211
Aki Kurose,530330103023008,101,51211
Aki Kurose,530330103023009,57,51211
Aki Kurose,530330103023010,0,51211
Aki Kurose,530330103023011,186,51211
Aki Kurose,530330103023012,54,51211
Aki Kurose,530330103023013,181,51211
Aki Kurose,530330104011007,0,51211
Aki Kurose,530330110011000,0,51211
Aki Kurose,530330110011001,53,51211
Aki Kurose,530330110011002,0,51211
Aki Kurose,530330110011003,138,51211
Aki Kurose,530330110011004,33,51211
Aki Kurose,530330110011005,146,51211
Aki Kurose,530330110011006,141,51211
Aki Kurose,530330110011007,98,51211
Aki Kurose,530330110011008,147,51211
Aki Kurose,530330110011009,0,51211
Aki Kurose,530330110011010,46,51211
Aki Kurose,530330110011011,0,51211
Aki Kurose,530330110011012,0,51211
Aki Kurose,530330110011013,96,51211
Aki Kurose,530330110011014,57,51211
Aki Kurose,530330110011015,201,51211
Aki Kurose,530330110011016,134,51211
Aki Kurose,530330110011017,92,51211
Aki Kurose,530330110011018,33,51211
Aki Kurose,530330110011019,149,51211
Aki Kurose,530330110012008,16,51211
Aki Kurose,530330110012009,118,51211
Aki Kurose,530330110012010,97,51211
Aki Kurose,530330110012011,334,51211
Aki Kurose,530330110012012,0,51211
Aki Kurose,530330110012013,0,51211
Aki Kurose,530330110012014,0,51211
Aki Kurose,530330110012015,0,51211
Aki Kurose,530330110012016,87,51211
Aki Kurose,530330110012017,50,51211
Aki Kurose,530330110013005,112,51211
Aki Kurose,530330110013006,106,51211
Aki Kurose,530330110013007,0,51211
Aki Kurose,530330110013008,209,51211
Aki Kurose,530330110013009,122,51211
Aki Kurose,530330110013010,106,51211
Aki Kurose,530330110013011,0,51211
Aki Kurose,530330110013012,0,51211
Aki Kurose,530330110013013,130,51211
Aki Kurose,530330110013014,0,51211
Aki Kurose,530330111011000,444,51211
Aki Kurose,530330111011001,76,51211
Aki Kurose,530330111011002,89,51211
Aki Kurose,530330111011003,86,51211
Aki Kurose,530330111011004,93,51211
Aki Kurose,530330111011005,150,51211
Aki Kurose,530330111011006,839,51211
Aki Kurose,530330111011007,0,51211
Aki Kurose,530330111011008,24,51211
Aki Kurose,530330111011009,84,51211
Aki Kurose,530330111012000,81,51211
Aki Kurose,530330111012001,66,51211
Aki Kurose,530330111012002,44,51211
Aki Kurose,530330111012003,86,51211
Aki Kurose,530330111012004,538,51211
Aki Kurose,530330111013000,143,51211
Aki Kurose,530330111013001,77,51211
Aki Kurose,530330111013002,70,51211
Aki Kurose,530330111013003,45,51211
Aki Kurose,530330111013004,123,51211
Aki Kurose,530330111013005,129,51211
Aki Kurose,530330111013006,109,51211
Aki Kurose,530330111013007,87,51211
Aki Kurose,530330111013008,238,51211
Aki Kurose,530330111013009,99,51211
Aki Kurose,530330111013010,81,51211
Aki Kurose,530330111013011,90,51211
Aki Kurose,530330111013012,237,51211
Aki Kurose,530330111014000,50,51211
Aki Kurose,530330111014001,49,51211
Aki Kurose,530330111014002,77,51211
Aki Kurose,530330111014003,40,51211
Aki Kurose,530330111014004,0,51211
Aki Kurose,530330111014005,45,51211
Aki Kurose,530330111014006,44,51211
Aki Kurose,530330111014007,67,51211
Aki Kurose,530330111014008,62,51211
Aki Kurose,530330111014009,23,51211
Aki Kurose,530330111014010,54,51211
Aki Kurose,530330111014011,72,51211
Aki Kurose,530330111014012,51,51211
Aki Kurose,530330111014013,26,51211
Aki Kurose,530330111014014,16,51211
Aki Kurose,530330111014015,55,51211
Aki Kurose,530330111014016,84,51211
Aki Kurose,530330111014017,0,51211
Aki Kurose,530330111014018,23,51211
Aki Kurose,530330111014019,132,51211
Aki Kurose,530330111014020,82,51211
Aki Kurose,530330111014021,29,51211
Aki Kurose,530330111014022,59,51211
Aki Kurose,530330111014023,86,51211
Aki Kurose,530330111014024,36,51211
Aki Kurose,530330111014025,198,51211
Aki Kurose,530330111014026,76,51211
Aki Kurose,530330111021000,0,51211
Aki Kurose,530330111021001,13,51211
Aki Kurose,530330111021002,123,51211
Aki Kurose,530330111021003,0,51211
Aki Kurose,530330111021004,111,51211
Aki Kurose,530330111021005,135,51211
Aki Kurose,530330111021006,114,51211
Aki Kurose,530330111021007,31,51211
Aki Kurose,530330111021008,129,51211
Aki Kurose,530330111021009,66,51211
Aki Kurose,530330111021010,114,51211
Aki Kurose,530330111021011,99,51211
Aki Kurose,530330111021012,48,51211
Aki Kurose,530330111021013,26,51211
Aki Kurose,530330111021014,55,51211
Aki Kurose,530330111021015,210,51211
Aki Kurose,530330111021016,0,51211
Aki Kurose,530330111021017,96,51211
Aki Kurose,530330111022000,89,51211
Aki Kurose,530330111022001,200,51211
Aki Kurose,530330111022002,199,51211
Aki Kurose,530330111022003,67,51211
Aki Kurose,530330111022004,214,51211
Aki Kurose,530330111022005,89,51211
Aki Kurose,530330111022006,77,51211
Aki Kurose,530330111022007,198,51211
Aki Kurose,530330111022008,75,51211
Aki Kurose,530330111023000,178,51211
Aki Kurose,530330111023001,222,51211
Aki Kurose,530330111023002,149,51211
Aki Kurose,530330111023003,108,51211
Aki Kurose,530330111023004,149,51211
Aki Kurose,530330111024000,40,51211
Aki Kurose,530330111024001,94,51211
Aki Kurose,530330111024002,207,51211
Aki Kurose,530330111024003,99,51211
Aki Kurose,530330111024004,77,51211
Aki Kurose,530330111024005,81,51211
Aki Kurose,530330111024006,469,51211
Aki Kurose,530330111024007,214,51211
Aki Kurose,530330117001000,155,51211
Aki Kurose,530330117001001,0,51211
Aki Kurose,530330117001002,310,51211
Aki Kurose,530330117001003,0,51211
Aki Kurose,530330117001004,101,51211
Aki Kurose,530330117001005,64,51211
Aki Kurose,530330117001006,15,51211
Aki Kurose,530330117001007,0,51211
Aki Kurose,530330117001008,144,51211
Aki Kurose,530330117001009,96,51211
Aki Kurose,530330117001010,40,51211
Aki Kurose,530330117001011,91,51211
Aki Kurose,530330117001012,52,51211
Aki Kurose,530330117001013,0,51211
Aki Kurose,530330117001014,167,51211
Aki Kurose,530330117001015,27,51211
Aki Kurose,530330117001016,19,51211
Aki Kurose,530330117001017,0,51211
Aki Kurose,530330117001018,8,51211
Aki Kurose,530330117001019,0,51211
Aki Kurose,530330117001020,0,51211
Aki Kurose,530330117001021,8,51211
Aki Kurose,530330117001022,103,51211
Aki Kurose,530330117001023,33,51211
Aki Kurose,530330117001024,107,51211
Aki Kurose,530330117001025,19,51211
Aki Kurose,530330117001026,35,51211
Aki Kurose,530330117001027,51,51211
Aki Kurose,530330117002021,0,51211
Aki Kurose,530330117003000,0,51211
Aki Kurose,530330117003001,25,51211
Aki Kurose,530330117003002,108,51211
Aki Kurose,530330117003003,0,51211
Aki Kurose,530330117003004,0,51211
Aki Kurose,530330117003005,0,51211
Aki Kurose,530330117003006,124,51211
Aki Kurose,530330117003007,165,51211
Aki Kurose,530330117003008,163,51211
Aki Kurose,530330117003009,69,51211
Aki Kurose,530330117003010,0,51211
Aki Kurose,530330117003011,0,51211
Aki Kurose,530330117003012,125,51211
Aki Kurose,530330117003013,241,51211
Aki Kurose,530330117003014,20,51211
Aki Kurose,530330117003018,0,51211
Aki Kurose,530330117003021,104,51211
Aki Kurose,530330117003022,0,51211
Aki Kurose,530330117004000,0,51211
Aki Kurose,530330117004001,8,51211
Aki Kurose,530330117004004,0,51211
Aki Kurose,530330117004005,0,51211
Aki Kurose,530330117004006,163,51211
Aki Kurose,530330117004007,23,51211
Aki Kurose,530330117004008,245,51211
Aki Kurose,530330117004009,0,51211
Aki Kurose,530330117004010,146,51211
Aki Kurose,530330117004011,28,51211
Aki Kurose,530330117004012,138,51211
Aki Kurose,530330117004013,173,51211
Aki Kurose,530330117004014,0,51211
Aki Kurose,530330117004015,23,51211
Aki Kurose,530330117004016,36,51211
Aki Kurose,530330117004017,40,51211
Aki Kurose,530330117004018,73,51211
Aki Kurose,530330117004019,37,51211
Aki Kurose,530330117004020,26,51211
Aki Kurose,530330118011000,0,51211
Aki Kurose,530330118011001,157,51211
Aki Kurose,530330118011002,29,51211
Aki Kurose,530330118011003,38,51211
Aki Kurose,530330118011004,410,51211
Aki Kurose,530330118011005,0,51211
Aki Kurose,530330118011006,130,51211
Aki Kurose,530330118011007,56,51211
Aki Kurose,530330118011008,31,51211
Aki Kurose,530330118011009,65,51211
Aki Kurose,530330118011010,37,51211
Aki Kurose,530330118011011,52,51211
Aki Kurose,530330118011012,26,51211
Aki Kurose,530330118011013,127,51211
Aki Kurose,530330118011014,76,51211
Aki Kurose,530330118011015,0,51211
Aki Kurose,530330118011016,47,51211
Aki Kurose,530330118011017,48,51211
Aki Kurose,530330118012000,31,51211
Aki Kurose,530330118012001,85,51211
Aki Kurose,530330118012002,118,51211
Aki Kurose,530330118012003,150,51211
Aki Kurose,530330118012004,417,51211
Aki Kurose,530330118012005,73,51211
Aki Kurose,530330118012006,82,51211
Aki Kurose,530330118012007,194,51211
Aki Kurose,530330118012008,22,51211
Aki Kurose,530330118013000,220,51211
Aki Kurose,530330118013001,225,51211
Aki Kurose,530330118013002,30,51211
Aki Kurose,530330118013003,17,51211
Aki Kurose,530330118013004,76,51211
Aki Kurose,530330118013005,72,51211
Aki Kurose,530330118013006,46,51211
Aki Kurose,530330118013007,75,51211
Aki Kurose,530330118013008,47,51211
Aki Kurose,530330118013009,72,51211
Aki Kurose,530330118013010,120,51211
Aki Kurose,530330118013011,108,51211
Aki Kurose,530330118013012,73,51211
Aki Kurose,530330118013013,159,51211
Aki Kurose,530330118013014,0,51211
Aki Kurose,530330118021000,27,51211
Aki Kurose,530330118021001,42,51211
Aki Kurose,530330118021002,16,51211
Aki Kurose,530330118021003,67,51211
Aki Kurose,530330118021004,78,51211
Aki Kurose,530330118021005,47,51211
Aki Kurose,530330118021006,62,51211
Aki Kurose,530330118021007,67,51211
Aki Kurose,530330118021008,43,51211
Aki Kurose,530330118021009,18,51211
Aki Kurose,530330118021010,48,51211
Aki Kurose,530330118021011,43,51211
Aki Kurose,530330118021012,48,51211
Aki Kurose,530330118021013,133,51211
Aki Kurose,530330118021014,41,51211
Aki Kurose,530330118021015,65,51211
Aki Kurose,530330118021016,150,51211
Aki Kurose,530330118021017,55,51211
Aki Kurose,530330118021018,28,51211
Aki Kurose,530330118021019,52,51211
Aki Kurose,530330118021020,29,51211
Aki Kurose,530330118021021,63,51211
Aki Kurose,530330118021022,26,51211
Aki Kurose,530330118021023,104,51211
Aki Kurose,530330118022000,1,51211
Aki Kurose,530330118022001,199,51211
Aki Kurose,530330118022002,470,51211
Aki Kurose,530330118022003,57,51211
Aki Kurose,530330118022004,0,51211
Aki Kurose,530330118022005,0,51211
Aki Kurose,530330118022006,37,51211
Aki Kurose,530330118022007,42,51211
Aki Kurose,530330118022008,335,51211
Aki Kurose,530330118022009,37,51211
Aki Kurose,530330118022010,35,51211
Aki Kurose,530330118022011,48,51211
Aki Kurose,530330118022012,29,51211
Aki Kurose,530330118022013,22,51211
Aki Kurose,530330118022014,35,51211
Aki Kurose,530330118022015,35,51211
Aki Kurose,530330118022016,0,51211
Aki Kurose,530330118022017,0,51211
Aki Kurose,530330118023000,638,51211
Aki Kurose,530330118023001,35,51211
Aki Kurose,530330118023002,103,51211
Aki Kurose,530330118023003,0,51211
Aki Kurose,530330118023004,144,51211
Aki Kurose,530330118023005,253,51211
Aki Kurose,530330118023006,91,51211
Aki Kurose,530330118023007,106,51211
Aki Kurose,530330118023008,58,51211
Aki Kurose,530330118023009,43,51211
Aki Kurose,530330118023010,48,51211
Aki Kurose,530330119011000,69,51211
Aki Kurose,530330119011001,61,51211
Aki Kurose,530330119011002,65,51211
Aki Kurose,530330119011003,11,51211
Aki Kurose,530330119011004,78,51211
Aki Kurose,530330119011005,185,51211
Aki Kurose,530330119011006,132,51211
Aki Kurose,530330119011007,53,51211
Aki Kurose,530330119011008,53,51211
Aki Kurose,530330119011009,84,51211
Aki Kurose,530330119011010,124,51211
Aki Kurose,530330119011011,54,51211
Aki Kurose,530330119011012,114,51211
Aki Kurose,530330119011013,107,51211
Aki Kurose,530330119011014,45,51211
Aki Kurose,530330119011015,89,51211
Aki Kurose,530330119012000,98,51211
Aki Kurose,530330119012001,89,51211
Aki Kurose,530330119012002,66,51211
Aki Kurose,530330119012003,46,51211
Aki Kurose,530330119012004,75,51211
Aki Kurose,530330119012005,63,51211
Aki Kurose,530330119012006,53,51211
Aki Kurose,530330119012007,74,51211
Aki Kurose,530330119012008,98,51211
Aki Kurose,530330119012009,0,51211
Aki Kurose,530330119012010,73,51211
Aki Kurose,530330119012011,56,51211
Aki Kurose,530330119012012,127,51211
Aki Kurose,530330119012013,84,51211
Aki Kurose,530330119012014,39,51211
Aki Kurose,530330119012015,73,51211
Aki Kurose,530330119013000,143,51211
Aki Kurose,530330119013001,39,51211
Aki Kurose,530330119013002,84,51211
Aki Kurose,530330119013003,24,51211
Aki Kurose,530330119013004,44,51211
Aki Kurose,530330119013005,169,51211
Aki Kurose,530330119013006,67,51211
Aki Kurose,530330119013007,102,51211
Aki Kurose,530330119013008,318,51211
Aki Kurose,530330119013009,131,51211
Aki Kurose,530330119013010,34,51211
Aki Kurose,530330119013011,0,51211
Aki Kurose,530330119013012,0,51211
Aki Kurose,530330119013013,0,51211
Aki Kurose,530330119013014,141,51211
Aki Kurose,530330119021000,56,51211
Aki Kurose,530330119021001,42,51211
Aki Kurose,530330119021002,63,51211
Aki Kurose,530330119021003,60,51211
Aki Kurose,530330119021004,58,51211
Aki Kurose,530330119021005,125,51211
Aki Kurose,530330119021006,58,51211
Aki Kurose,530330119021007,52,51211
Aki Kurose,530330119021008,57,51211
Aki Kurose,530330119021009,57,51211
Aki Kurose,530330119021010,46,51211
Aki Kurose,530330119021011,47,51211
Aki Kurose,530330119021012,37,51211
Aki Kurose,530330119021013,39,51211
Aki Kurose,530330119021014,60,51211
Aki Kurose,530330119021015,45,51211
Aki Kurose,530330119021016,36,51211
Aki Kurose,530330119021017,51,51211
Aki Kurose,530330119021018,69,51211
Aki Kurose,530330119021019,58,51211
Aki Kurose,530330119021020,89,51211
Aki Kurose,530330119021021,59,51211
Aki Kurose,530330119021022,55,51211
Aki Kurose,530330119022000,0,51211
Aki Kurose,530330119022001,125,51211
Aki Kurose,530330119022002,27,51211
Aki Kurose,530330119022003,48,51211
Aki Kurose,530330119022004,18,51211
Aki Kurose,530330119022005,72,51211
Aki Kurose,530330119022006,47,51211
Aki Kurose,530330119022007,0,51211
Aki Kurose,530330119022008,30,51211
Aki Kurose,530330119022009,16,51211
Aki Kurose,530330119022010,0,51211
Aki Kurose,530330119022011,59,51211
Aki Kurose,530330119022012,83,51211
Aki Kurose,530330119022013,220,51211
Aki Kurose,530330119022014,48,51211
Aki Kurose,530330119022015,61,51211
Aki Kurose,530330119022016,87,51211
Aki Kurose,530330119022017,0,51211
Aki Kurose,530330119022018,98,51211
Aki Kurose,530330119022019,37,51211
Aki Kurose,530330119022020,52,51211
Aki Kurose,530330119022021,0,51211
Aki Kurose,530330119022022,46,51211
Aki Kurose,530330119022023,25,51211
Aki Kurose,530330119022024,46,51211
Aki Kurose,530330119022025,56,51211
Aki Kurose,530330119022026,17,51211
Aki Kurose,530330119023000,112,51211
Aki Kurose,530330119023001,31,51211
Aki Kurose,530330119023002,46,51211
Aki Kurose,530330119023003,39,51211
Aki Kurose,530330119023004,0,51211
Aki Kurose,530330119023005,67,51211
Aki Kurose,530330119023006,89,51211
Aki Kurose,530330119023007,24,51211
Aki Kurose,530330119023008,116,51211
Aki Kurose,530330119023009,70,51211
Aki Kurose,530330119023010,39,51211
Aki Kurose,530330119023011,40,51211
Aki Kurose,530330119023012,68,51211
Aki Kurose,530330119023013,50,51211
Aki Kurose,530330119023014,152,51211
Aki Kurose,530330119023015,38,51211
Aki Kurose,530330119023016,75,51211
Aki Kurose,530330119023017,64,51211
Aki Kurose,530330119023018,60,51211
Aki Kurose,530330119023019,63,51211
Aki Kurose,530330260011004,30,51211
Aki Kurose,530330260011005,28,51211
Aki Kurose,530330260011012,63,51211
Aki Kurose,530330260011025,92,51211
Aki Kurose,530330260013004,258,51211
Aki Kurose,530330260013013,167,51211
Aki Kurose,530330260013014,153,51211
Aki Kurose,530330261011004,0,51211
Aki Kurose,530330261011005,0,51211
Aki Kurose,530330261011006,0,51211
Aki Kurose,530330261012001,275,51211
Aki Kurose,530330261012002,114,51211
Aki Kurose,530330261012003,76,51211
Aki Kurose,530330261021000,40,51211
Aki Kurose,530330261021002,434,51211
Aki Kurose,530330261021009,117,51211
Aki Kurose,530330263001031,0,51211
Aki Kurose,530330263001032,0,51211
Aki Kurose,530330263001034,47,51211
Aki Kurose,530330263001035,12,51211
Aki Kurose,530330263001038,0,51211
Aki Kurose,530330263001039,79,51211
Aki Kurose,530330263001040,28,51211
Denny Int'l,530330107011000,186,44877
Denny Int'l,530330107011001,56,44877
Denny Int'l,530330107011002,43,44877
Denny Int'l,530330107011003,130,44877
Denny Int'l,530330107011004,54,44877
Denny Int'l,530330107011005,56,44877
Denny Int'l,530330107011006,77,44877
Denny Int'l,530330107011007,53,44877
Denny Int'l,530330107011008,207,44877
Denny Int'l,530330107011009,24,44877
Denny Int'l,530330107011010,0,44877
