Name,GEOID20,TAPERSONS,total_TAPERSONS
Arbor Heights,530330120003021,63,7341
Arbor Heights,530330121001000,86,7341
Arbor Heights,530330121001001,150,7341
Arbor Heights,530330121001002,0,7341
Arbor Heights,530330121001003,28,7341
Arbor Heights,530330121001004,34,7341
Arbor Heights,530330121001005,4,7341
Arbor Heights,530330121001006,45,7341
Arbor Heights,530330121001007,20,7341
Arbor Heights,530330121001008,184,7341
Arbor Heights,530330121001009,55,7341
Arbor Heights,530330121001010,30,7341
Arbor Heights,530330121001011,22,7341
Arbor Heights,530330121001012,0,7341
Arbor Heights,530330121001013,0,7341
Arbor Heights,530330121001014,217,7341
Arbor Heights,530330121001015,28,7341
Arbor Heights,530330121001016,59,7341
Arbor Heights,530330121001017,13,7341
Arbor Heights,530330121001018,25,7341
Arbor Heights,530330121001019,85,7341
Arbor Heights,530330121001020,84,7341
Arbor Heights,530330121001021,12,7341
Arbor Heights,530330121002000,99,7341
Arbor Heights,530330121002001,42,7341
Arbor Heights,530330121002002,55,7341
Arbor Heights,530330121002003,99,7341
Arbor Heights,530330121002004,97,7341
Arbor Heights,530330121002005,104,7341
Arbor Heights,530330121002006,42,7341
Arbor Heights,530330121002007,59,7341
Arbor Heights,530330121002008,182,7341
Arbor Heights,530330121002009,22,7341
Arbor Heights,530330121002010,190,7341
Arbor Heights,530330121002011,61,7341
Arbor Heights,530330121002012,109,7341
Arbor Heights,530330121002013,17,7341
Arbor Heights,530330121002014,128,7341
Arbor Heights,530330121002015,61,7341
Arbor Heights,530330121002016,58,7341
Arbor Heights,530330121002017,51,7341
Arbor Heights,530330121002018,76,7341
Arbor Heights,530330121002019,62,7341
Arbor Heights,530330121002020,0,7341
Arbor Heights,530330121002021,0,7341
Arbor Heights,530330266002005,192,7341
Arbor Heights,530330266002015,64,7341
Arbor Heights,530330267004001,48,7341
Arbor Heights,530330267004002,146,7341
Arbor Heights,530330267004010,249,7341
Arbor Heights,530330267004015,286,7341
Arbor Heights,530330267004016,0,7341
Ballard,530330047011000,179,11207
Ballard,530330047011001,154,11207
Ballard,530330047011002,288,11207
Ballard,530330047011003,210,11207
Ballard,530330047011004,269,11207
Ballard,530330047011005,237,11207
Ballard,530330047012000,380,11207
Ballard,530330047012001,233,11207
Ballard,530330047012002,10,11207
Ballard,530330047012003,99,11207
Ballard,530330047012004,0,11207
Ballard,530330047012005,17,11207
Ballard,530330047012006,177,11207
Ballard,530330047012007,12,11207
Ballard,530330047012008,8,11207
Ballard,530330047012009,4,11207
Ballard,530330047012010,0,11207
Ballard,530330047012011,157,11207
Ballard,530330047012012,15,11207
Ballard,530330047012013,64,11207
Ballard,530330047012014,23,11207
Ballard,530330047012015,9,11207
Ballard,530330047012016,6,11207
Ballard,530330047013000,17,11207
Ballard,530330047013001,0,11207
Ballard,530330047013002,407,11207
Ballard,530330047013003,0,11207
Ballard,530330047013004,19,11207
Ballard,530330047013005,358,11207
Ballard,530330047013006,106,11207
Ballard,530330047013007,104,11207
Ballard,530330047013008,46,11207
Ballard,530330047013009,34,11207
Ballard,530330047013010,0,11207
Ballard,530330047021000,0,11207
Ballard,530330047021001,151,11207
Ballard,530330047021002,108,11207
Ballard,530330047021003,215,11207
Ballard,530330047021004,246,11207
Ballard,530330047021005,137,11207
Ballard,530330047021006,19,11207
Ballard,530330047021007,0,11207
Ballard,530330047021008,0,11207
Ballard,530330047021009,55,11207
Ballard,530330047021010,139,11207
Ballard,530330047022000,0,11207
Ballard,530330047022001,0,11207
Ballard,530330047022002,428,11207
Ballard,530330047022003,675,11207
Ballard,530330047022004,391,11207
Ballard,530330047022005,0,11207
Ballard,530330047023000,354,11207
Ballard,530330047023001,640,11207
Ballard,530330047023002,365,11207
Ballard,530330047031000,60,11207
Ballard,530330047031001,46,11207
Ballard,530330047031002,80,11207
Ballard,530330047031003,105,11207
Ballard,530330047031004,58,11207
Ballard,530330047031005,75,11207
Ballard,530330047031006,67,11207
Ballard,530330047031007,58,11207
Ballard,530330047031008,80,11207
Ballard,530330047031009,102,11207
Ballard,530330047031010,55,11207
Ballard,530330047031011,74,11207
Ballard,530330047031012,63,11207
Ballard,530330047031013,40,11207
Ballard,530330047031014,134,11207
Ballard,530330047031015,68,11207
Ballard,530330047031016,41,11207
Ballard,530330047032000,0,11207
Ballard,530330047032001,0,11207
Ballard,530330047032002,368,11207
Ballard,530330047032003,122,11207
Ballard,530330047032004,19,11207
Ballard,530330047032005,0,11207
Ballard,530330047032006,0,11207
Ballard,530330047032007,33,11207
Ballard,530330047032008,217,11207
Ballard,530330047032009,266,11207
Ballard,530330047032010,35,11207
Ballard,530330047032011,0,11207
Ballard,530330047032012,24,11207
Ballard,530330047032013,23,11207
Ballard,530330047032014,48,11207
Ballard,530330047032015,10,11207
Ballard,530330047032016,0,11207
Ballard,530330047032017,0,11207
Ballard,530330047032018,0,11207
Ballard,530330047032019,0,11207
Ballard,530330047032020,0,11207
Ballard,530330047032021,20,11207
Ballard,530330047032022,9,11207
Ballard,530330047032023,18,11207
Ballard,530330047032024,15,11207
Ballard,530330047032025,8,11207
Ballard,530330047032026,0,11207
Ballard,530330047032027,14,11207
Ballard,530330047032028,0,11207
Ballard,530330047032029,0,11207
Ballard,530330047032030,37,11207
Ballard,530330047033000,85,11207
Ballard,530330047033001,70,11207
Ballard,530330047033002,22,11207
Ballard,530330047033003,317,11207
Ballard,530330047033004,109,11207
Ballard,530330047033005,88,11207
Ballard,530330047033006,84,11207
Ballard,530330047033007,8,11207
Ballard,530330047033008,29,11207
Ballard,530330047033009,0,11207
Ballard,530330047033010,90,11207
Ballard,530330047033011,42,11207
Ballard,530330047033012,11,11207
Ballard,530330047033013,70,11207
Ballard,530330047033014,12,11207
Ballard,530330047033015,23,11207
Ballard,530330047033016,0,11207
Ballard,530330047033017,0,11207
Ballard,530330047033018,0,11207
Ballard,530330047033019,0,11207
Ballard,530330047033020,0,11207
Ballard,530330047033021,0,11207
Ballard,530330047033022,0,11207
Ballard,530330047033023,0,11207
