Name,GEOID20,TAPERSONS,total_TAPERSONS
North College Park,530330018001011,76,7463
North College Park,530330018001012,66,7463
North College Park,530330018001013,93,7463
North College Park,530330018001014,94,7463
North College Park,530330018001015,74,7463
North College Park,530330018001016,83,7463
North College Park,530330018001017,68,7463
North College Park,530330018001018,77,7463
North College Park,530330018002000,142,7463
North College Park,530330018002001,171,7463
North College Park,530330018002002,160,7463
North College Park,530330018002003,41,7463
North College Park,530330018002013,37,7463
North College Park,530330018002014,186,7463
North College Park,530330018002015,187,7463
North College Park,530330018002016,202,7463
North College Park,530330018003000,187,7463
North College Park,530330018003005,147,7463
North College Park,530330018003006,106,7463
North College Park,530330018003012,152,7463
North College Park,530330019002006,0,7463
North College Park,530330019002007,213,7463
North College Park,530330019002008,137,7463
North College Park,530330019002009,58,7463
North College Park,530330019002010,66,7463
North College Park,530330019002011,67,7463
North College Park,530330019002012,61,7463
North College Park,530330019004011,0,7463
North College Park,530330019004012,6,7463
North College Park,530330019004013,0,7463
North College Park,530330019004014,0,7463
North College Park,530330019004015,0,7463
North College Park,530330019004016,0,7463
North Delridge,530330099002001,210,4866
North Delridge,530330099002002,498,4866
North Delridge,530330099002003,38,4866
North Delridge,530330099002004,62,4866
North Delridge,530330099002005,42,4866
North Delridge,530330099002006,43,4866
North Delridge,530330099002008,85,4866
North Delridge,530330099002009,38,4866
North Delridge,530330099003000,405,4866
North Delridge,530330099003001,68,4866
North Delridge,530330099003002,80,4866
North Delridge,530330099003003,82,4866
North Delridge,530330099003004,60,4866
North Delridge,530330099003005,0,4866
North Delridge,530330099003006,66,4866
North Delridge,530330099003007,75,4866
North Delridge,530330099003008,0,4866
North Delridge,530330099003009,97,4866
North Delridge,530330099003010,105,4866
North Delridge,530330099003011,157,4866
North Delridge,530330099003012,64,4866
North Delridge,530330099003013,110,4866
North Delridge,530330099003014,91,4866
North Delridge,530330099003015,0,4866
North Delridge,530330099003016,62,4866
North Delridge,530330099003017,80,4866
North Delridge,530330099003018,99,4866
North Delridge,530330099003019,49,4866
North Delridge,530330099003020,72,4866
North Delridge,530330099004051,0,4866
North Delridge,530330099004052,14,4866
North Delridge,530330099004053,39,4866
North Delridge,530330099004054,0,4866
North Delridge,530330099004055,0,4866
North Delridge,530330099004056,0,4866
North Delridge,530330099004057,308,4866
North Delridge,530330099004058,60,4866
North Delridge,530330099004059,83,4866
North Delridge,530330099004060,69,4866
North Delridge,530330099004061,115,4866
North Delridge,530330099004062,88,4866
North Delridge,530330099004063,167,4866
North Delridge,530330099004072,6,4866
North Delridge,530330108003000,55,4866
North Delridge,530330108003001,317,4866
North Delridge,530330108003002,135,4866
North Delridge,530330108003003,130,4866
North Delridge,530330108003004,70,4866
North Delridge,530330108003005,83,4866
North Delridge,530330108003006,60,4866
North Delridge,530330108003007,0,4866
North Delridge,530330108003008,40,4866
North Delridge,530330108003009,189,4866
North Queen Anne,530330058014032,0,12209
North Queen Anne,530330058014033,0,12209
North Queen Anne,530330058014034,200,12209
North Queen Anne,530330058014035,0,12209
North Queen Anne,530330058014041,318,12209
North Queen Anne,530330058014042,0,12209
North Queen Anne,530330058041000,0,12209
North Queen Anne,530330058042000,438,12209
North Queen Anne,530330058042001,0,12209
North Queen Anne,530330058042002,0,12209
North Queen Anne,530330058042003,0,12209
North Queen Anne,530330058042004,119,12209
North Queen Anne,530330059011000,0,12209
North Queen Anne,530330059011001,40,12209
North Queen Anne,530330059011002,0,12209
North Queen Anne,530330059011003,22,12209
North Queen Anne,530330059011004,65,12209
North Queen Anne,530330059011005,8,12209
North Queen Anne,530330059011006,13,12209
North Queen Anne,530330059011007,72,12209
North Queen Anne,530330059011008,177,12209
North Queen Anne,530330059011009,16,12209
North Queen Anne,530330059011010,0,12209
North Queen Anne,530330059011011,250,12209
North Queen Anne,530330059011012,86,12209
North Queen Anne,530330059011013,23,12209
North Queen Anne,530330059011014,76,12209
North Queen Anne,530330059011015,70,12209
North Queen Anne,530330059011016,35,12209
North Queen Anne,530330059011017,0,12209
